sentence;url;place;lat;lon;sentiment_score;sentiment
"refugees would not be sustainable unless their citizenship and basic rights are guaranteed,"" a refugee and migration expert Asif Munir told The New Nation.";http://thedailynewnation.com/news/179881/no-guarantee-on-rohingya-citizenship-rights.html;Myanmar;22.0;98.0;0.068;positive
migrants are not escaping probable death.;http://theprovince.com/opinion/columnists/wolfe-ford-and-tory-should-oppose-illegal-migrants-from-the-u-s-entering-ontario-from-quebec/wcm/d9a60b0e-1b81-4ea3-9c3b-7c86e6c49904;Mexico;23.0;-102.0;0.0;neutral
migrants did not have, said Jesse Bless, an attorney from Jeff Goldman Immigration in Boston, who is representing Lidia Karine Souza.;https://newsinfo.inquirer.net/1004948/frustration-heartbreak-for-migrant-parents-looking-for-kids-in-us;United Kingdom;54.0;-2.0;0.0;neutral
Refugee Families” is the theme of a public gathering planned by Voices from the Prairie and Human Human;http://www.bcrnews.com/2018/06/28/gathering-at-park-saturday-to-support-refugee-families/a9cn0fz/;United States;38.0;-97.0;0.0;neutral
migrants would not be safe in Libya, where they have faced abuse and rape in holding centres, and that returning them there would breach international refugee law.;https://www.journalducameroun.com/en/lifeline-migrant-ship-captain-faces-maltese-court-monday/;Germany;51.0;9.0;0.25;positive
migrants are not criminals;https://www.cnn.com/2018/06/30/us/families-belong-together-protesters/;United States;38.0;-97.0;0.0;neutral
refugees is indicative of the gravity of the present Rohingya crisis.;https://www.thedailystar.net/frontpage/rohingya-crisis-dhaka-pins-hope-guterres-visit-1597918;United States;38.0;-97.0;0.0;neutral
migrants are responsible for crime or that they take the jobs of American workers.;https://dearkitty1.wordpress.com/2018/06/30/big-united-states-opposition-to-trumps-xenophobia/;United States;38.0;-97.0;0.1;positive
asylum seekers that are being neglected.;http://thelinkpaper.ca/?p=69302;United States;38.0;-97.0;0.0;neutral
refugees generally are not eligible for adoption, according to the U.S. Conference of Catholic Bishops.;https://www.vcstar.com/story/news/politics/immigration/2018/06/29/could-immigrant-children-separated-under-zero-tolerance-face-adoption/744303002/;Mexico;23.0;-102.0;0.025;positive
migrants are mostly illiterate and unskilled and are making no attempt to assimilate.;http://freerepublic.com/focus/f-news/3667191/posts;Italy;42.83;12.83;0.5;positive
migrant population is “unassimilable,” unable to adapt to American culture and an American way of life.;https://www.bainbridgereview.com/opinion/of-time-and-immigration-andrew-moss/;Mexico;23.0;-102.0;-0.167;negative
migrants who are deemed to be eligible for asylum.;http://www.wbal.com/article/322088/3/the-latest-malta-begins-screening-migrant-arrivals;Norway;62.0;10.0;0.0;neutral
migrants is personal: A refugee once saved her son’s life.;https://www.northjersey.com/story/news/local/2018/06/30/clergy-finding-themselves-activists-family-separations-hit-home-nj/718353002/;Australia;-27.0;133.0;0.0;neutral
refugees are fed up;https://www.sott.net/article/389616-9-main-points-to-understand-the-Merkel-saving-EU-deal-on-tackling-influx-of-refugees-migrants;Belgium;50.83;4.0;0.0;neutral
refugees are not just passive recipients of aid, rather, they are employers, employees, producers, distributors, buyers, vendors, and consumers.;https://citizen.co.za/news/south-africa/1967079/the-marketplace-value-of-refugee-camps/;Kenya;1.0;38.0;0.0;neutral
asylum seekers are not criminals,” CNN reported.;https://www.financialexpress.com/world-news/thousands-protest-against-donald-trumps-zero-tolerance-policy/1226846/;United States;38.0;-97.0;0.0;neutral
"migrants not to ""risk the lives of your children"" by trying to enter the U.S. illegally.";http://fairydetox.org/2018/06/30/judge-orders-release-of-9-year-old-brazilian-boy-separated.html;Mexico;23.0;-102.0;-0.5;negative
refugees who are interested and want to return to Syria can do it without any problem, and we will make things easy for anyone who wants to return home.;https://niqnaq.wordpress.com/2018/06/30/jordan-threatened-by-invasion-of-the-cia-trained-moderates-expelled-from-syria/;Syria;35.0;38.0;0.294;positive
"refugee resettlement is affecting refugees of all faiths.""";https://www.voanews.com/a/us-accepts-record-high-number-christian-refugees/4460670.html;Iraq;33.0;44.0;0.0;neutral
migrants are criminals and members of gangs.;https://www.politicususa.com/2018/06/30/trump-tweets-that-democrats-want-to-eliminate-all-police.html;United States;38.0;-97.0;0.0;neutral
asylum seekers are coming for opportunities, jobs and education — which she felt should favor Americans.;https://www.azcentral.com/story/news/politics/immigration/2018/06/30/families-belong-together-march-attracts-hundreds-arizona/748175002/;Mexico;23.0;-102.0;0.0;neutral
refugee is “as human as you, me, as human as everyone in this room”.;https://gbtimes.com/chinas-belt-and-road-initiative-has-found-a-new-friend-in-the-schiller-institute;Central African Republic;7.0;21.0;0.0;neutral
refugees are said to be making their way towards the Golan Heights, while the remaining 60,000 have clustered along the Jordanian border.;https://www.jewsnews.co.il/2018/06/30/watch-idf-gives-humanitarian-aid-to-syrian-refugees-on-border.html;Syria;35.0;38.0;0.0;neutral
migrants were not animals to be put in cages, as happened to some of the children held by immigration officials.;https://www.nbcwashington.com/news/politics/-Protests-Planned-Nationwide-Over-Trump-Immigration-Policy-487012001.html;United States;38.0;-97.0;0.0;neutral
migrants are actually refuges from Central America, families running from horrible violence in their home country.;http://www.thealpenanews.com/opinion/letters-to-the-editor/2018/06/trumps-immigration-plan-is-a-witch-hunt/;United States;38.0;-97.0;-0.333;negative
"migrant children are not accounted for with the same efficiency and accuracy as property,"" he wrote.";https://www.nbcnews.com/storyline/immigration-border-crisis/trump-admin-ran-pilot-program-separating-migrant-families-2017-n887616?cid=public-rss_20180630;Honduras;15.0;-86.5;0.0;neutral
"asylum seekers are not criminals,"" CNN reported.";http://www.sify.com/news/thousands-protest-against-trumps-zero-tolerance-policy-news-international-shbczibjjegfd.html;United States;38.0;-97.0;0.0;neutral
refugees are languishing in crowded and flood-prone Bangladeshi refugee camps.;https://www.outlookindia.com/newsscroll/india-should-pressurise-myanmar-to-take-back-rohingyas-bdesh-envoy/1340697;Bangladesh;24.0;90.0;0.0;neutral
migrant children’ are being forcibly drugged with psychotropic medication;http://www.neonnettle.com/news/4413-lawsuit-us-government-drugging-migrant-children-with-psychotropic-medication;Mexico;23.0;-102.0;0.5;positive
migrants who are rescued in the Mediterranean returned to a ‘disembarkation’ area to have their asylum claims assessed.;http://www.dailymail.co.uk/news/article-5902981/Europes-migration-fiasco-Brussels-plan-build-EU-migrant-centre-descends-farce.html;Germany;51.0;9.0;0.0;neutral
refugees are no longer barred indefinitely.;https://www.hrw.org/news/2018/06/29/family-separation-flashpoint-global-migrant-crisis;Italy;42.83;12.83;0.0;neutral
migrants is treated after being rescued);http://www.dailymail.co.uk/news/article-5903771/Spanish-rescue-boat-saves-60-migrants-Libyan-coast.html;Germany;51.0;9.0;0.0;neutral
migrants are criminals and calling them names is not only irresponsible, but has dangerous consequences, said Jonathan Solorzano, a community organizer with the Long Beach Immigrant Rights Coalition.;https://www.presstelegram.com/2018/06/30/1300-march-against-separating-immigrant-families-in-long-beach/;United States;38.0;-97.0;-0.217;negative
migrants are estimated to have died on the Mediterranean so far this year.;https://www.sfgate.com/world/article/Spanish-boat-saves-60-migrants-but-Italy-locks-13040416.php;Malta;35.83;14.58;0.1;positive
asylum seekers is cruel – separating children from mothers (even those nursing, CNN has reported), dads or other family members.;https://www.pressherald.com/2018/06/30/letter-to-the-editor-direction-u-s-is-going-in-is-cause-for-great-dismay/;Japan;36.0;138.0;-0.562;negative
"Refugees are again fleeing the towns.When Washington ""understands the difficult conditions"" its militia allies are facing and says it ""advises"" the Russians and Syrians not to violate a ceasefire - which was Moscow's idea in the first place -But the US also realises that its millions of dollars worth of training and weapons have been passed on to al-Nusra - aka al-Qaeda of 9/11 infamy - and that the Nusra front holds villages and positions within the area outside Deraa nominally held by those well-known ""moderates"" of the FSA (whose mythical strength";https://www.sott.net/article/389701-Historic-moment-The-US-has-given-up-on-the-overthrow-of-Assad-in-Syria;Russian Federation;60.0;100.0;0.012;positive
migrant parents are now to be placed in detention together with their children while they await a decision on their status.;http://www.4-traders.com/news/Europe-Moves-in-Parallel-to-U-S-to-Manage-Immigration--26858510/;Mexico;23.0;-102.0;0.0;neutral
migrants are missing at sea and feared dead after their boat capsized east of the Libyan capital of Tripoli.;https://www.wthr.com/article/latest-spain-rescues-90-migrants-crossing-morocco;Libya;25.0;17.0;-0.2;negative
refugee crisis is threatening to completely rip apart the so-called European unity, which is actually nonexistent, it could end the chancellorship of Angela Merkel within less than two weeks.;https://geopolitics.co/2018/06/30/change-for-the-better-is-coming-if-you-fight-for-it/;Mexico;23.0;-102.0;-0.017;negative
migrant community is resilient, and I want our community and our immigrant families and children who are at the border (to know) that they have a lot of people who have their backs,” Carrisales said.;https://www.ksat.com/news/crisis-on-the-border/hundreds-rally-in-san-antonio-to-protest-trump-administrations-zero-tolerance-policy;Mexico;23.0;-102.0;0.0;neutral
migrant children are being kept.;http://www.montereyherald.com/social-affairs/20180629/local-womens-group-calls-for-action-on-immigration-policies;United States;38.0;-97.0;0.0;neutral
refugees are aware of this and will not return until the government clears up the property ownership issues.;http://www.strategypage.com/%5Cqnd%5Cindia%5Carticles%5C20180629.aspx;Bangladesh;24.0;90.0;0.25;positive
asylum seekers is stillcreating political problems within the EU.Annual asylum applications by country;https://thepropertygazette.org/2018/06/30/eus-migrant-deal-reflects-ascendance-of-nativist-parties/;United Kingdom;54.0;-2.0;0.0;neutral
Refugees is in Cannes to show the film ‘The Journey’ in partnership with Clear Channel.;http://www.thedrum.com/news/2018/06/30/how-the-advertising-industry-can-help-the-refugee-crisis-qa-with-josie-naughton;France;46.0;2.0;0.1;positive
refugee children is on the rise.;https://www.aljazeera.com/programmes/talktojazeera/inthefield/2018/06/married-14-syria-refugee-child-brides-180630102118158.html;Germany;51.0;9.0;0.0;neutral
"refugees are welcome here.""";http://www.dailyherald.com/news/20180627/arlington-heights-other-suburbs-join-national-families-belong-together-rallies;Mexico;23.0;-102.0;0.8;positive
migrants are opting to stay in Mexico despite a lack of security.;https://www.voanews.com/a/immigration-news-recap-june-24-30/4460784.html;Mexico;23.0;-102.0;0.0;neutral
Refugees are 2 grps.;https://www.christianpost.com/news/un-picks-socialist-over-trumps-evangelical-samaritans-purse-selection-to-head-migration-agency-225576/;Israel;31.5;34.75;0.0;neutral
migrant confinement are dozens of nonprofits that run shelters for families and children.;https://www.expressnews.com/business/local/article/Companies-earn-billions-to-shelter-immigrant-13038840.php;United States;38.0;-97.0;0.0;neutral
migrants are coming from?;https://ahtribune.com/world/2324-immigration-europe-africa-arab.html;Germany;51.0;9.0;0.0;neutral
refugees are now an estimated 22.5 million.;http://www.timescolonist.com/opinion/blogs/spiritually-speaking/lots-to-learn-on-helping-victims-of-refugee-crisis-1.23354212;Canada;60.0;-95.0;0.0;neutral
asylum seekers are eager to find a home that touts democracy, freedom of speech, freedom of religion – things Canadians take for granted every day.;https://www.stalbertgazette.com/article/celebrate-canada-2-20180630;United States;38.0;-97.0;0.0;neutral
migrants are aimed at the entire working class”;http://www.wsws.org/en/articles/2018/06/30/nile-j30.html;Mexico;23.0;-102.0;0.0;neutral
migrants are currently detained in Washington, according to a lawsuit filed against the Trump administration by Washington Attorney General Bob Ferguson.;https://www.seattletimes.com/seattle-news/politics/10000-strong-demonstrate-at-seatac-detention-facility-against-president-trumps-zero-tolerance-immigration-policy/;United Kingdom;54.0;-2.0;0.025;positive
refugee status is granted.;http://www.koreatimes.co.kr/www/nation/2018/07/177_251423.html;Turkey;39.0;35.0;0.0;neutral
migrant population are the second-largest in the country, and emotions run high on the issue of family separations.;https://thinkprogress.org/texas-families-belong-together-trump-protest-0bad98887675/;Mexico;23.0;-102.0;0.16;positive
migrant children are somebody;https://thinkprogress.org/protests-planned-across-the-us-demanding-trump-reunify-immigrant-families-9ef1ac2b69e5/;Mexico;23.0;-102.0;0.0;neutral
Refugee Resettlement are being drugged require an immediate and unambiguous response by the administration.;https://www.psychologytoday.com/us/blog/impromptu-man/201806/what-are-the-rules-ethical-medication-migrant-kids;United States;38.0;-97.0;0.0;neutral
migrants who are imprisoned in the state.;https://www.news-press.com/story/news/politics/2018/06/29/florida-gubernatorial-candidates-take-immigration-proposals/746794002/;Puerto Rico;18.25;-66.5;0.0;neutral
migrant rights are a reproductive justice issue — all people deserve the right to raise their children in a healthy and safe environment without being targeted by aggressive immigration tactics and being forced to live in constant fear;http://nhlabornews.com/2018/06/familiesbelongtogether-hundreds-rally-across-the-state-for-immigration-reform/;Australia;-27.0;133.0;0.187;positive
migrants are currently being redirected, or in Lebanon where one inhabitant out of six is a refugee.;https://rdln.wordpress.com/2018/07/01/only-by-refusing-the-pitting-of-the-poor-against-the-poor-can-we-refuse-a-future-made-up-of-more-exploitation-and-more-oppression-lutte-ouvriere-on-supporting-refugees-and-migrant-workers/;Lebanon;33.83;35.83;0.0;neutral
"migrants are coming in to Islamise the country,"" wrote one online poster in response to a news story on the migrants.";https://www.yahoo.com/news/korea-seeks-stem-asylum-arrivals-060205142.html;South Korea;37.0;127.5;0.0;neutral
refugee quotas is seen as helping to fuel the resurgence of identity politics in countries like Hungary, Austria and Italy.;http://revolutionradio.org/2018/06/30/brexit-news-will-angela-merkel-end-up-destroying-the-eu-these-people-think-so/;Italy;42.83;12.83;0.0;neutral
refugees who are settled in camps in Delhi.;https://english.manoramaonline.com/news/kerala/2018/06/30/kudumbashree-reaches-out-to-rohingya-refugees-delhi.html;India;20.0;77.0;0.0;neutral
refugee child is handed food rations at Jamtoli refugee camp near Cox's Bazaar, Bangladesh, March 29, 2018.;https://www.reuters.com/article/us-myanmar-rohingya/secret-un-myanmar-deal-on-rohingya-offers-no-guarantees-on-citizenship-idUSKBN1JP2PF;Bangladesh;24.0;90.0;0.1;positive
migrants who are released from immigration detention show up to their court date, contrary to the president’s claims.;https://www.motherjones.com/politics/2018/06/alternatives-family-detention-separation-trump/;United States;38.0;-97.0;0.0;neutral
migrants are more likely to commit crimes and to be national security risks, using unrepresentative anecdotes and amorphous fears to justify its policy.;http://www.businessinsider.com/the-law-doesnt-justify-trumps-zero-tolerance-immigration-policies-2018-6;Cuba;21.5;-80.0;0.25;positive
refugees but are being turned away.;https://www.inquisitr.com/4964153/peace-talks-between-syrian-rebels-russia-about-southwest-syria-fail/;Jordan;31.0;36.0;0.0;neutral
"migrant children are suing the administration of President Donald Trump for alleged ""jail-like"" conditions and cruel treatment they said they have received while being detained by federal agencies";http://www.newsweek.com/immigrant-children-sue-trump-cruel-detention-conditions-1002920;Mexico;23.0;-102.0;-0.55;negative
migrants that are rescued from the Mediterranean or who wash up on shore in Southern Europe.;https://www.neweurope.eu/article/a-lasting-agreement/;United States;38.0;-97.0;0.0;neutral
migrants not afraid to speak out.”;https://www.usatoday.com/story/news/nation-now/2018/06/30/families-belong-together-rallies-held-across-usa/747921002/;Germany;51.0;9.0;0.3;positive
"asylum seekers are not criminals,"" reported.";https://www.business-standard.com/article/news-ani/thousands-protest-against-trump-s-zero-tolerance-policy-118070100033_1.html;United States;38.0;-97.0;0.0;neutral
